"YEAR","MONTH","DAY","min_temp","max_temp","min_light","max_light","MY","range_temp","range_light","site"
2019,3,31,3.049,24.448,21.5,77156.1,2019-03-01,21.399,77134.6,"sjd"
2019,4,1,10.063,20.138,32.3,12400.1,2019-04-01,10.075,12367.8,"sjd"
2019,4,2,5.757,22.046,10.8,35822.5,2019-04-01,16.289,35811.7,"sjd"
2019,4,3,9.373,19.092,32.3,38578,2019-04-01,9.719,38545.7,"sjd"
2019,4,4,-0.662,17.95,21.5,82667.2,2019-04-01,18.612,82645.7,"sjd"
2019,4,5,7.882,15.378,21.5,22044.6,2019-04-01,7.496,22023.1,"sjd"
2019,4,6,8.779,19.187,10.8,22044.6,2019-04-01,10.408,22033.8,"sjd"
2019,4,7,8.978,14.996,64.6,8611.2,2019-04-01,6.018,8546.6,"sjd"
2019,4,8,9.965,19.758,21.5,31689.1,2019-04-01,9.793,31667.6,"sjd"
2019,4,9,10.259,19.472,21.5,42711.4,2019-04-01,9.213,42689.9,"sjd"
2019,4,10,11.334,20.329,21.5,52355.9,2019-04-01,8.995,52334.4,"sjd"
2019,4,11,3.683,18.996,21.5,57867,2019-04-01,15.313,57845.5,"sjd"
2019,4,12,8.879,21.091,10.8,34444.7,2019-04-01,12.212,34433.9,"sjd"
2019,4,13,10.553,17.665,43.1,6544.5,2019-04-01,7.112,6501.4,"sjd"
2019,4,14,14.804,21.855,10.8,18600.1,2019-04-01,7.051,18589.3,"sjd"
2019,4,15,11.819,18.426,10.8,16533.4,2019-04-01,6.607,16522.6,"sjd"
2019,4,16,7.882,21.664,53.8,46844.8,2019-04-01,13.782,46791,"sjd"
2019,4,17,11.431,14.9,32.3,5338.9,2019-04-01,3.469,5306.6,"sjd"
2019,4,18,10.063,22.333,118.4,104711.8,2019-04-01,12.27,104593.4,"sjd"
2019,4,19,11.041,20.329,21.5,71644.9,2019-04-01,9.288,71623.4,"sjd"
2019,4,20,10.357,25.125,64.6,66133.8,2019-04-01,14.768,66069.2,"sjd"
2019,4,21,8.182,26.781,236.8,57867,2019-04-01,18.599,57630.2,"sjd"
2019,4,22,6.978,20.71,86.1,20666.8,2019-04-01,13.732,20580.7,"sjd"
2019,4,23,8.68,17.95,43.1,38578,2019-04-01,9.27,38534.9,"sjd"
2019,4,24,10.748,18.331,64.6,34444.7,2019-04-01,7.583,34380.1,"sjd"
2019,4,25,9.176,19.853,64.6,132267.5,2019-04-01,10.677,132202.9,"sjd"
2019,4,26,10.259,22.142,107.6,66133.8,2019-04-01,11.883,66026.2,"sjd"
2019,4,27,9.571,22.429,118.4,66133.8,2019-04-01,12.858,66015.4,"sjd"
2019,4,28,11.819,22.621,215.3,63378.2,2019-04-01,10.802,63162.9,"sjd"
2019,4,29,13.269,18.901,118.4,12400.1,2019-04-01,5.632,12281.7,"sjd"
2019,4,30,12.69,20.138,161.5,31689.1,2019-04-01,7.448,31527.6,"sjd"
2019,5,1,12.013,23.773,150.7,57867,2019-05-01,11.76,57716.3,"sjd"
2019,5,2,7.682,24.641,129.2,60622.6,2019-05-01,16.959,60493.4,"sjd"
2019,5,3,7.983,25.805,150.7,49600.3,2019-05-01,17.822,49449.6,"sjd"
2019,5,4,4.102,25.125,139.9,41333.6,2019-05-01,21.023,41193.7,"sjd"
2019,5,5,5.347,28.258,172.2,74400.5,2019-05-01,22.911,74228.3,"sjd"
2019,5,6,12.207,20.805,75.3,28933.5,2019-05-01,8.598,28858.2,"sjd"
2019,5,7,14.421,19.377,139.9,7577.8,2019-05-01,4.956,7437.9,"sjd"
2019,5,8,13.846,19.853,172.2,10333.4,2019-05-01,6.007,10161.2,"sjd"
2019,5,9,13.365,18.331,64.6,4305.6,2019-05-01,4.966,4241,"sjd"
2019,5,10,14.9,21.473,279.9,20666.8,2019-05-01,6.573,20386.9,"sjd"
2019,5,11,13.365,24.255,10.8,137778.7,2019-05-01,10.89,137767.9,"sjd"
2019,5,12,14.134,33.743,10.8,44089.2,2019-05-01,19.609,44078.4,"sjd"
2019,5,13,18.426,34.058,21.5,26178,2019-05-01,15.632,26156.5,"sjd"
2019,5,14,17.95,32.394,43.1,121245.2,2019-05-01,14.444,121202.1,"sjd"
2019,5,15,12.883,22.142,226,63378.2,2019-05-01,9.259,63152.2,"sjd"
2019,5,16,13.942,20.138,10.8,17911.2,2019-05-01,6.196,17900.4,"sjd"
2019,5,17,12.787,21.951,86.1,30311.3,2019-05-01,9.164,30225.2,"sjd"
2019,5,18,8.68,20.329,21.5,37200.2,2019-05-01,11.649,37178.7,"sjd"
2019,5,19,3.578,23.004,10.8,28933.5,2019-05-01,19.426,28922.7,"sjd"
2019,5,20,7.782,21.664,21.5,26178,2019-05-01,13.882,26156.5,"sjd"
2019,5,21,8.182,26.292,32.3,23422.4,2019-05-01,18.11,23390.1,"sjd"
2019,5,22,8.282,23.869,10.8,31689.1,2019-05-01,15.587,31678.3,"sjd"
2019,5,23,13.173,24.738,10.8,22044.6,2019-05-01,11.565,22033.8,"sjd"
2019,5,24,12.787,23.196,21.5,22044.6,2019-05-01,10.409,22023.1,"sjd"
2019,5,25,12.69,23.388,32.3,46844.8,2019-05-01,10.698,46812.5,"sjd"
2019,5,26,12.207,22.525,10.8,41333.6,2019-05-01,10.318,41322.8,"sjd"
2019,5,27,12.594,22.812,10.8,24800.2,2019-05-01,10.218,24789.4,"sjd"
2019,5,28,12.304,23.773,43.1,30311.3,2019-05-01,11.469,30268.2,"sjd"
2019,5,29,9.866,29.053,21.5,16533.4,2019-05-01,19.187,16511.9,"sjd"
2019,5,30,17.855,36.079,21.5,21355.7,2019-05-01,18.224,21334.2,"sjd"
2019,5,31,7.782,28.655,21.5,22044.6,2019-05-01,20.873,22023.1,"sjd"
2019,6,1,7.481,30.154,43.1,85422.8,2019-06-01,22.673,85379.7,"sjd"
2019,6,2,13.75,22.429,21.5,20666.8,2019-06-01,8.679,20645.3,"sjd"
2019,6,3,15.187,24.931,21.5,18600.1,2019-06-01,9.744,18578.6,"sjd"
2019,6,4,14.23,24.931,86.1,37200.2,2019-06-01,10.701,37114.1,"sjd"
2019,6,5,12.11,27.862,21.5,26178,2019-06-01,15.752,26156.5,"sjd"
2019,6,6,10.259,17.76,10.8,7233.4,2019-06-01,7.501,7222.6,"sjd"
2019,6,7,10.651,23.773,10.8,23422.4,2019-06-01,13.122,23411.6,"sjd"
2019,6,8,7.079,22.046,10.8,28933.5,2019-06-01,14.967,28922.7,"sjd"
2019,6,9,8.082,25.708,43.1,26178,2019-06-01,17.626,26134.9,"sjd"
2019,6,10,10.063,24.738,21.5,165334.4,2019-06-01,14.675,165312.9,"sjd"
2019,6,11,13.846,23.388,10.8,52355.9,2019-06-01,9.542,52345.1,"sjd"
2019,6,12,11.431,23.388,43.1,33066.9,2019-06-01,11.957,33023.8,"sjd"
2019,6,13,11.722,24.641,32.3,60622.6,2019-06-01,12.919,60590.3,"sjd"
2019,6,14,4.831,23.004,32.3,52355.9,2019-06-01,18.173,52323.6,"sjd"
2019,6,15,8.282,24.931,10.8,110223,2019-06-01,16.649,110212.2,"sjd"
2019,6,16,12.69,24.062,64.6,52355.9,2019-06-01,11.372,52291.3,"sjd"
2019,6,17,3.893,20.996,64.6,26178,2019-06-01,17.103,26113.4,"sjd"
2019,6,18,13.269,25.416,53.8,14466.8,2019-06-01,12.147,14413,"sjd"
2019,6,19,14.517,27.272,21.5,44089.2,2019-06-01,12.755,44067.7,"sjd"
2019,6,20,14.613,24.545,10.8,16533.4,2019-06-01,9.932,16522.6,"sjd"
2019,6,21,13.75,27.272,10.8,42711.4,2019-06-01,13.522,42700.6,"sjd"
2019,6,22,10.748,25.61,10.8,34444.7,2019-06-01,14.862,34433.9,"sjd"
2019,6,23,15.664,21.187,43.1,10333.4,2019-06-01,5.523,10290.3,"sjd"
2019,6,24,14.996,23.773,64.6,21355.7,2019-06-01,8.777,21291.1,"sjd"
2019,6,25,7.983,26.39,10.8,23422.4,2019-06-01,18.407,23411.6,"sjd"
2019,6,26,15.664,22.812,139.9,14466.8,2019-06-01,7.148,14326.9,"sjd"
2019,6,27,10.944,29.252,21.5,26178,2019-06-01,18.308,26156.5,"sjd"
2019,6,28,9.077,28.754,21.5,33066.9,2019-06-01,19.677,33045.4,"sjd"
2019,6,29,16.808,25.125,86.1,33066.9,2019-06-01,8.317,32980.8,"sjd"
2019,6,30,15.569,25.61,10.8,30311.3,2019-06-01,10.041,30300.5,"sjd"
2019,7,1,16.332,30.054,64.6,34444.7,2019-07-01,13.722,34380.1,"sjd"
2019,7,2,16.046,28.655,64.6,52355.9,2019-07-01,12.609,52291.3,"sjd"
2019,7,3,16.618,27.764,32.3,49600.3,2019-07-01,11.146,49568,"sjd"
2019,7,4,10.161,28.456,21.5,63378.2,2019-07-01,18.295,63356.7,"sjd"
2019,7,5,15.855,30.054,86.1,88178.4,2019-07-01,14.199,88092.3,"sjd"
2019,7,6,16.046,30.457,43.1,55111.5,2019-07-01,14.411,55068.4,"sjd"
2019,7,7,11.625,29.853,86.1,27555.7,2019-07-01,18.228,27469.6,"sjd"
2019,7,8,16.999,26.195,64.6,22044.6,2019-07-01,9.196,21980,"sjd"
2019,7,9,16.427,30.76,75.3,55111.5,2019-07-01,14.333,55036.2,"sjd"
2019,7,10,16.903,30.054,10.8,49600.3,2019-07-01,13.151,49589.5,"sjd"
2019,7,11,15.473,30.457,75.3,44089.2,2019-07-01,14.984,44013.9,"sjd"
2019,7,12,14.038,25.319,10.8,11022.3,2019-07-01,11.281,11011.5,"sjd"
2019,7,13,17.855,28.655,53.8,49600.3,2019-07-01,10.8,49546.5,"sjd"
2019,7,14,18.331,28.06,10.8,26178,2019-07-01,9.729,26167.2,"sjd"
2019,7,15,17.189,23.196,21.5,8266.7,2019-07-01,6.007,8245.2,"sjd"
2019,7,16,17.284,26.977,64.6,42711.4,2019-07-01,9.693,42646.8,"sjd"
2019,7,17,16.618,28.06,43.1,126756.4,2019-07-01,11.442,126713.3,"sjd"
2019,7,18,9.571,27.075,32.3,60622.6,2019-07-01,17.504,60590.3,"sjd"
2019,7,19,14.9,26.488,10.8,148801,2019-07-01,11.588,148790.2,"sjd"
2019,7,20,16.046,29.652,43.1,154312.1,2019-07-01,13.606,154269,"sjd"
2019,7,21,14.517,27.961,21.5,143289.8,2019-07-01,13.444,143268.3,"sjd"
2019,7,22,14.996,25.513,21.5,35822.5,2019-07-01,10.517,35801,"sjd"
2019,7,23,15.951,24.738,21.5,27555.7,2019-07-01,8.787,27534.2,"sjd"
2019,7,24,15.569,27.37,21.5,23422.4,2019-07-01,11.801,23400.9,"sjd"
2019,7,25,16.618,26.781,21.5,14466.8,2019-07-01,10.163,14445.3,"sjd"
2019,7,26,15.569,28.655,10.8,34444.7,2019-07-01,13.086,34433.9,"sjd"
2019,7,27,15.282,23.581,10.8,24800.2,2019-07-01,8.299,24789.4,"sjd"
2019,7,28,15.091,24.158,10.8,31689.1,2019-07-01,9.067,31678.3,"sjd"
2019,7,29,14.996,27.272,21.5,33066.9,2019-07-01,12.276,33045.4,"sjd"
2019,7,30,13.269,26.585,10.8,57867,2019-07-01,13.316,57856.2,"sjd"
2019,7,31,12.98,22.908,10.8,19289,2019-07-01,9.928,19278.2,"sjd"
2019,8,1,7.28,26.488,10.8,27555.7,2019-08-01,19.208,27544.9,"sjd"
2019,8,2,16.046,24.448,236.8,38578,2019-08-01,8.402,38341.2,"sjd"
2019,8,3,15.378,24.062,204.5,33066.9,2019-08-01,8.684,32862.4,"sjd"
2019,8,4,16.237,27.567,10.8,88178.4,2019-08-01,11.33,88167.6,"sjd"
2019,8,5,10.553,28.555,387.5,66133.8,2019-08-01,18.002,65746.3,"sjd"
2019,8,6,16.713,24.255,215.3,11022.3,2019-08-01,7.542,10807,"sjd"
2019,8,7,17.189,24.351,258.3,9644.5,2019-08-01,7.162,9386.2,"sjd"
2019,8,8,19.092,25.222,86.1,11711.2,2019-08-01,6.13,11625.1,"sjd"
2019,8,9,16.808,29.953,344.4,74400.5,2019-08-01,13.145,74056.1,"sjd"
2019,8,10,12.11,30.963,139.9,42711.4,2019-08-01,18.853,42571.5,"sjd"
2019,8,11,14.421,30.558,193.8,66133.8,2019-08-01,16.137,65940,"sjd"
2019,8,12,8.182,29.053,193.8,99200.7,2019-08-01,20.871,99006.9,"sjd"
2019,8,13,8.082,27.075,139.9,93689.5,2019-08-01,18.993,93549.6,"sjd"
2019,8,14,13.269,27.468,236.8,57867,2019-08-01,14.199,57630.2,"sjd"
2019,8,15,15.091,25.805,75.3,20666.8,2019-08-01,10.714,20591.5,"sjd"
2019,8,16,9.176,26.585,107.6,14466.8,2019-08-01,17.409,14359.2,"sjd"
2019,8,17,15.951,27.468,183,37200.2,2019-08-01,11.517,37017.2,"sjd"
2019,8,18,16.523,22.717,64.6,17911.2,2019-08-01,6.194,17846.6,"sjd"
2019,8,19,12.883,23.388,204.5,20666.8,2019-08-01,10.505,20462.3,"sjd"
2019,8,20,8.382,23.677,96.9,30311.3,2019-08-01,15.295,30214.4,"sjd"
2019,8,21,13.173,26.977,139.9,34444.7,2019-08-01,13.804,34304.8,"sjd"
2019,8,22,9.571,28.258,172.2,44089.2,2019-08-01,18.687,43917,"sjd"
2019,8,23,11.528,24.351,139.9,21355.7,2019-08-01,12.823,21215.8,"sjd"
2019,8,24,14.23,24.062,204.5,33066.9,2019-08-01,9.832,32862.4,"sjd"
2019,8,25,14.613,24.641,32.3,21355.7,2019-08-01,10.028,21323.4,"sjd"
2019,8,26,14.709,25.902,10.8,26178,2019-08-01,11.193,26167.2,"sjd"
2019,8,27,17.379,25.513,10.8,38578,2019-08-01,8.134,38567.2,"sjd"
2019,8,28,16.523,23.388,21.5,19289,2019-08-01,6.865,19267.5,"sjd"
2019,8,29,15.569,22.908,43.1,21355.7,2019-08-01,7.339,21312.6,"sjd"
2019,8,30,15.282,22.429,10.8,17222.3,2019-08-01,7.147,17211.5,"sjd"
2019,8,31,16.427,22.238,86.1,11022.3,2019-08-01,5.811,10936.2,"sjd"
2019,9,1,14.325,23.677,10.8,16533.4,2019-09-01,9.352,16522.6,"sjd"
2019,9,2,8.978,26.292,53.8,28933.5,2019-09-01,17.314,28879.7,"sjd"
2019,9,3,11.819,28.456,43.1,49600.3,2019-09-01,16.637,49557.2,"sjd"
2019,9,4,8.779,25.319,43.1,82667.2,2019-09-01,16.54,82624.1,"sjd"
2019,9,5,13.558,28.456,32.3,93689.5,2019-09-01,14.898,93657.2,"sjd"
2019,9,6,15.951,28.258,21.5,121245.2,2019-09-01,12.307,121223.7,"sjd"
2019,9,7,15.569,27.468,21.5,39955.8,2019-09-01,11.899,39934.3,"sjd"
2019,9,8,7.481,27.665,21.5,60622.6,2019-09-01,20.184,60601.1,"sjd"
2019,9,9,13.846,24.931,10.8,99200.7,2019-09-01,11.085,99189.9,"sjd"
2019,9,10,12.883,23.773,21.5,24800.2,2019-09-01,10.89,24778.7,"sjd"
2019,9,11,9.373,26.781,10.8,46844.8,2019-09-01,17.408,46834,"sjd"
2019,9,12,14.134,33.743,10.8,165334.4,2019-09-01,19.609,165323.6,"sjd"
2019,9,13,12.594,34.374,10.8,154312.1,2019-09-01,21.78,154301.3,"sjd"
2019,9,14,15.951,31.064,452.1,121245.2,2019-09-01,15.113,120793.1,"sjd"
2019,9,15,12.787,31.778,322.9,148801,2019-09-01,18.991,148478.1,"sjd"
2019,9,16,15.473,29.053,452.1,52355.9,2019-09-01,13.58,51903.8,"sjd"
2019,9,17,14.709,20.329,279.9,14466.8,2019-09-01,5.62,14186.9,"sjd"
2019,9,18,14.23,18.616,247.6,6200,2019-09-01,4.386,5952.4,"sjd"
2019,9,19,14.517,20.138,150.7,7577.8,2019-09-01,5.621,7427.1,"sjd"
2019,9,20,15.76,23.388,258.3,14466.8,2019-09-01,7.628,14208.5,"sjd"
2019,9,21,15.282,20.519,312.2,8266.7,2019-09-01,5.237,7954.5,"sjd"
2019,9,22,12.69,31.676,462.9,170845.6,2019-09-01,18.986,170382.7,"sjd"
2019,9,23,13.076,33.014,215.3,165334.4,2019-09-01,19.938,165119.1,"sjd"
2019,9,24,17.094,24.158,236.8,49600.3,2019-09-01,7.064,49363.5,"sjd"
2019,9,25,8.481,30.255,236.8,132267.5,2019-09-01,21.774,132030.7,"sjd"
2019,9,26,8.082,30.255,215.3,88178.4,2019-09-01,22.173,87963.1,"sjd"
2019,9,27,7.481,30.659,236.8,88178.4,2019-09-01,23.178,87941.6,"sjd"
2019,9,28,10.455,21.855,183,26178,2019-09-01,11.4,25995,"sjd"
2019,9,29,9.965,23.484,129.2,9644.5,2019-09-01,13.519,9515.3,"sjd"
2019,9,30,16.713,26.879,183,49600.3,2019-09-01,10.166,49417.3,"sjd"
2019,10,1,16.903,29.152,150.7,77156.1,2019-10-01,12.249,77005.4,"sjd"
2019,10,2,8.382,29.053,172.2,82667.2,2019-10-01,20.671,82495,"sjd"
2019,10,3,7.179,24.835,129.2,137778.7,2019-10-01,17.656,137649.5,"sjd"
2019,10,4,16.523,25.319,107.6,143289.8,2019-10-01,8.796,143182.2,"sjd"
2019,10,5,6.37,30.457,301.4,93689.5,2019-10-01,24.087,93388.1,"sjd"
2019,10,6,6.674,31.574,172.2,77156.1,2019-10-01,24.9,76983.9,"sjd"
2019,10,7,11.236,24.545,107.6,52355.9,2019-10-01,13.309,52248.3,"sjd"
2019,10,8,14.804,21.664,107.6,20666.8,2019-10-01,6.86,20559.2,"sjd"
2019,10,9,14.23,27.862,118.4,154312.1,2019-10-01,13.632,154193.7,"sjd"
2019,10,10,7.882,27.567,107.6,104711.8,2019-10-01,19.685,104604.2,"sjd"
2019,10,11,12.304,18.426,129.2,10333.4,2019-10-01,6.122,10204.2,"sjd"
2019,10,12,14.804,24.351,43.1,14466.8,2019-10-01,9.547,14423.7,"sjd"
2019,10,13,16.237,18.616,107.6,4305.6,2019-10-01,2.379,4198,"sjd"
2019,10,14,12.883,24.931,21.5,41333.6,2019-10-01,12.048,41312.1,"sjd"
2019,10,15,10.651,24.738,21.5,55111.5,2019-10-01,14.087,55090,"sjd"
2019,10,16,15.091,21.091,129.2,9644.5,2019-10-01,6,9515.3,"sjd"
2019,10,17,16.427,20.329,172.2,8611.2,2019-10-01,3.902,8439,"sjd"
2019,10,18,13.654,21.76,86.1,74400.5,2019-10-01,8.106,74314.4,"sjd"
2019,10,19,14.23,16.713,172.2,9300.1,2019-10-01,2.483,9127.9,"sjd"
2019,10,20,13.846,25.319,495.1,110223,2019-10-01,11.473,109727.9,"sjd"
2019,10,21,1.33,25.61,430.6,132267.5,2019-10-01,24.28,131836.9,"sjd"
2019,10,22,1.548,25.902,355.2,68889.3,2019-10-01,24.354,68534.1,"sjd"
2019,10,23,14.421,18.996,129.2,26178,2019-10-01,4.575,26048.8,"sjd"
2019,10,24,11.722,23.196,172.2,13777.9,2019-10-01,11.474,13605.7,"sjd"
2019,10,25,9.472,28.853,172.2,49600.3,2019-10-01,19.381,49428.1,"sjd"
2019,10,26,4.934,29.452,161.5,38578,2019-10-01,24.518,38416.5,"sjd"
2019,10,27,10.944,21.282,75.3,13089,2019-10-01,10.338,13013.7,"sjd"
2019,10,28,14.613,22.717,21.5,6544.5,2019-10-01,8.104,6523,"sjd"
2019,10,29,15.282,22.621,64.6,12400.1,2019-10-01,7.339,12335.5,"sjd"
2019,10,30,16.713,18.901,226,3788.9,2019-10-01,2.188,3562.9,"sjd"
2019,10,31,16.523,19.377,10.8,4650,2019-10-01,2.854,4639.2,"sjd"
2019,11,1,16.903,19.567,10.8,11711.2,2019-11-01,2.664,11700.4,"sjd"
2019,11,2,15.282,19.092,43.1,13089,2019-11-01,3.81,13045.9,"sjd"
2019,11,3,13.461,21.569,53.8,27555.7,2019-11-01,8.108,27501.9,"sjd"
2019,11,4,12.69,17.189,10.8,14466.8,2019-11-01,4.499,14456,"sjd"
2019,11,5,12.98,19.567,53.8,12400.1,2019-11-01,6.587,12346.3,"sjd"
2019,11,6,11.139,15.187,10.8,6544.5,2019-11-01,4.048,6533.7,"sjd"
2019,11,7,10.846,21.187,43.1,10333.4,2019-11-01,10.341,10290.3,"sjd"
2019,11,8,3.893,19.092,10.8,71644.9,2019-11-01,15.199,71634.1,"sjd"
2019,11,9,9.669,16.046,183,4994.5,2019-11-01,6.377,4811.5,"sjd"
2019,11,10,8.978,15.187,10.8,16533.4,2019-11-01,6.209,16522.6,"sjd"
2019,11,11,12.401,17.95,301.4,19289,2019-11-01,5.549,18987.6,"sjd"
2019,11,12,4.934,14.23,10.8,9644.5,2019-11-01,9.296,9633.7,"sjd"
2019,11,13,13.365,21.378,10.8,77156.1,2019-11-01,8.013,77145.3,"sjd"
2019,11,14,8.581,16.332,161.5,44089.2,2019-11-01,7.751,43927.7,"sjd"
2019,11,15,9.176,18.711,236.8,55111.5,2019-11-01,9.535,54874.7,"sjd"
2019,11,16,3.788,14.421,215.3,52355.9,2019-11-01,10.633,52140.6,"sjd"
2019,11,17,10.063,14.9,183,10677.8,2019-11-01,4.837,10494.8,"sjd"
2019,11,18,4.727,20.519,118.4,55111.5,2019-11-01,15.792,54993.1,"sjd"
2019,11,19,6.674,12.594,64.6,4305.6,2019-11-01,5.92,4241,"sjd"
2019,11,20,9.373,15.569,139.9,24800.2,2019-11-01,6.196,24660.3,"sjd"
2019,11,21,6.674,18.045,226,15155.7,2019-11-01,11.371,14929.7,"sjd"
2019,11,22,11.625,22.429,32.3,137778.7,2019-11-01,10.804,137746.4,"sjd"
2019,11,23,-16.765,46.337,139.9,52355.9,2019-11-01,63.102,52216,"sjd"
2019,11,24,9.373,16.046,107.6,7233.4,2019-11-01,6.673,7125.8,"sjd"
2019,11,25,13.269,17.475,150.7,12400.1,2019-11-01,4.206,12249.4,"sjd"
2019,11,26,14.709,17.475,64.6,6544.5,2019-11-01,2.766,6479.9,"sjd"
2019,11,27,12.207,16.808,43.1,9300.1,2019-11-01,4.601,9257,"sjd"
2019,11,28,14.23,22.717,10.8,44089.2,2019-11-01,8.487,44078.4,"sjd"
2019,11,29,14.134,16.523,10.8,4650,2019-11-01,2.389,4639.2,"sjd"
2019,11,30,11.819,16.046,10.8,6544.5,2019-11-01,4.227,6533.7,"sjd"
2019,12,1,11.528,15.951,10.8,30311.3,2019-12-01,4.423,30300.5,"sjd"
2019,12,2,9.176,19.187,129.2,22044.6,2019-12-01,10.011,21915.4,"sjd"
2019,12,3,7.28,19.282,129.2,52355.9,2019-12-01,12.002,52226.7,"sjd"
2019,12,4,-2.03,19.187,150.7,33066.9,2019-12-01,21.217,32916.2,"sjd"
2019,12,5,0.232,19.567,129.2,55111.5,2019-12-01,19.335,54982.3,"sjd"
2019,12,6,2.73,15.473,129.2,44089.2,2019-12-01,12.743,43960,"sjd"
2019,12,7,6.471,16.046,96.9,31689.1,2019-12-01,9.575,31592.2,"sjd"
2019,12,8,10.651,15.091,32.3,3444.5,2019-12-01,4.44,3412.2,"sjd"
2019,12,9,9.965,13.365,139.9,6544.5,2019-12-01,3.4,6404.6,"sjd"
2019,12,10,1.221,14.996,118.4,18600.1,2019-12-01,13.775,18481.7,"sjd"
2019,12,11,9.669,18.806,75.3,126756.4,2019-12-01,9.137,126681.1,"sjd"
2019,12,12,11.041,14.038,10.8,2755.6,2019-12-01,2.997,2744.8,"sjd"
2019,12,13,12.594,15.664,75.3,5166.7,2019-12-01,3.07,5091.4,"sjd"
2019,12,14,11.722,16.427,64.6,11711.2,2019-12-01,4.705,11646.6,"sjd"
2019,12,15,12.013,14.996,150.7,3616.7,2019-12-01,2.983,3466,"sjd"
2019,12,16,9.077,11.431,32.3,2411.1,2019-12-01,2.354,2378.8,"sjd"
2019,12,17,1.872,17.189,96.9,137778.7,2019-12-01,15.317,137681.8,"sjd"
2019,12,18,10.846,16.237,43.1,4305.6,2019-12-01,5.391,4262.5,"sjd"
2019,12,19,12.69,15.378,10.8,2583.4,2019-12-01,2.688,2572.6,"sjd"
2019,12,20,12.497,15.76,10.8,1377.8,2019-12-01,3.263,1367,"sjd"
2019,12,21,12.787,16.427,10.8,7577.8,2019-12-01,3.64,7567,"sjd"
2019,12,22,7.882,18.616,10.8,9644.5,2019-12-01,10.734,9633.7,"sjd"
2019,12,23,8.282,15.378,10.8,4133.4,2019-12-01,7.096,4122.6,"sjd"
2019,12,24,7.682,20.138,10.8,68889.3,2019-12-01,12.456,68878.5,"sjd"
2019,12,25,11.528,21.187,129.2,63378.2,2019-12-01,9.659,63249,"sjd"
2019,12,26,4.831,16.523,172.2,52355.9,2019-12-01,11.692,52183.7,"sjd"
2019,12,27,-0.325,16.332,118.4,63378.2,2019-12-01,16.657,63259.8,"sjd"
2019,12,28,-1.114,17.379,172.2,46844.8,2019-12-01,18.493,46672.6,"sjd"
2019,12,29,-1.914,17.379,129.2,41333.6,2019-12-01,19.293,41204.4,"sjd"
2019,12,30,-1.914,15.664,129.2,23422.4,2019-12-01,17.578,23293.2,"sjd"
2019,12,31,1.112,13.75,215.3,20666.8,2019-12-01,12.638,20451.5,"sjd"
2020,1,1,2.088,12.98,53.8,23422.4,2020-01-01,10.892,23368.6,"sjd"
2020,1,2,6.064,11.722,64.6,5511.1,2020-01-01,5.658,5446.5,"sjd"
2020,1,3,7.682,18.426,75.3,22044.6,2020-01-01,10.744,21969.3,"sjd"
2020,1,4,2.624,15.664,150.7,22044.6,2020-01-01,13.04,21893.9,"sjd"
2020,1,5,-1.914,14.996,129.2,16533.4,2020-01-01,16.91,16404.2,"sjd"
2020,1,6,-1.684,12.401,150.7,15844.5,2020-01-01,14.085,15693.8,"sjd"
2020,1,7,-2.61,12.883,150.7,27555.7,2020-01-01,15.493,27405,"sjd"
2020,1,8,-1.57,13.076,129.2,24800.2,2020-01-01,14.646,24671,"sjd"
2020,1,9,8.68,15.378,53.8,4477.8,2020-01-01,6.698,4424,"sjd"
2020,1,10,0.343,14.038,150.7,34444.7,2020-01-01,13.695,34294,"sjd"
2020,1,11,5.141,17.189,139.9,38578,2020-01-01,12.048,38438.1,"sjd"
2020,1,12,-2.727,14.9,204.5,24800.2,2020-01-01,17.627,24595.7,"sjd"
2020,1,13,2.41,13.269,86.1,5511.1,2020-01-01,10.859,5425,"sjd"
2020,1,14,11.041,17.57,32.3,6544.5,2020-01-01,6.529,6512.2,"sjd"
2020,1,15,11.916,18.14,64.6,57867,2020-01-01,6.224,57802.4,"sjd"
2020,1,16,12.11,16.808,236.8,5511.1,2020-01-01,4.698,5274.3,"sjd"
2020,1,17,7.882,15.473,204.5,63378.2,2020-01-01,7.591,63173.7,"sjd"
2020,1,18,12.787,16.713,32.3,7233.4,2020-01-01,3.926,7201.1,"sjd"
2020,1,19,8.282,16.332,161.5,85422.8,2020-01-01,8.05,85261.3,"sjd"
2020,1,20,4.415,13.558,215.3,49600.3,2020-01-01,9.143,49385,"sjd"
2020,1,21,5.962,15.951,258.3,15844.5,2020-01-01,9.989,15586.2,"sjd"
2020,1,22,9.275,16.903,204.5,17222.3,2020-01-01,7.628,17017.8,"sjd"
2020,1,23,6.775,14.9,32.3,9300.1,2020-01-01,8.125,9267.8,"sjd"
2020,1,24,3.049,17.094,118.4,13777.9,2020-01-01,14.045,13659.5,"sjd"
2020,1,25,3.155,16.808,107.6,115734.1,2020-01-01,13.653,115626.5,"sjd"
2020,1,26,5.552,16.332,366,14466.8,2020-01-01,10.78,14100.8,"sjd"
2020,1,27,11.334,15.473,43.1,9300.1,2020-01-01,4.139,9257,"sjd"
2020,1,28,12.69,15.187,32.3,3616.7,2020-01-01,2.497,3584.4,"sjd"
2020,1,29,12.883,15.187,96.9,5166.7,2020-01-01,2.304,5069.8,"sjd"
2020,1,30,11.528,14.613,53.8,2411.1,2020-01-01,3.085,2357.3,"sjd"
